# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
P2U-Bardon-LWS02;600;2022-05-09 12:20:02 UTC;159.84;8054.29;195479.71;1.66;199908.55;151.40;143.57;88.21;29.91
P2U-Bardon-LWS02;600;2022-05-09 12:30:01 UTC;313.38;9560.31;194500.61;2.52;200338.69;339.06;113.15;165.85;36.68
P2U-Bardon-LWS02;600;2022-05-09 12:40:01 UTC;313.33;7767.55;191515.44;2.66;195505.29;377.98;0.00;130.20;34.45
P2U-Bardon-LWS02;600;2022-05-09 12:50:01 UTC;14738.20;9413.61;195501.22;8.87;206782.16;1896.48;2019.78;1285.87;32.83
P2U-Bardon-LWS02;600;2022-05-09 13:00:01 UTC;2774.74;7410.66;193592.38;5.63;199436.12;266.29;661.93;440.77;47.49
P2U-Bardon-LWS02;600;2022-05-09 13:10:01 UTC;4794.79;9639.83;193425.71;0.63;194493.39;2547.28;1463.91;593.22;14.79
P2U-Bardon-LWS02;600;2022-05-09 13:20:01 UTC;458.16;4772.45;194499.02;0.41;194667.26;251.27;6.88;255.37;98.92
P2U-Bardon-LWS02;600;2022-05-09 13:30:01 UTC;174.46;8205.95;193101.58;1.69;195372.08;237.16;112.03;279.38;80.01
P2U-Bardon-LWS02;600;2022-05-09 13:40:01 UTC;859.90;6383.35;195622.13;3.46;197264.78;1513.96;75.53;1073.06;67.51
P2U-Bardon-LWS02;600;2022-05-09 13:50:01 UTC;67.86;6711.63;195337.87;2.08;196124.35;107.10;69.66;136.46;77.20
P2U-Bardon-LWS02;600;2022-05-09 14:00:01 UTC;5109.45;7504.59;193438.76;16.34;200057.33;1528.77;609.44;763.29;35.70
P2U-Bardon-LWS02;600;2022-05-09 14:10:02 UTC;1501.51;3792.32;195498.48;0.32;195294.20;757.33;72.12;169.68;20.46
P2U-Bardon-LWS02;599;2022-05-09 14:20:01 UTC;165.12;5841.49;196513.94;0.16;195746.17;298.19;27.98;172.81;52.98
P2U-Bardon-LWS02;601;2022-05-09 14:30:01 UTC;149.11;6762.34;198186.51;0.21;197796.00;230.60;40.45;113.43;41.85
P2U-Bardon-LWS02;600;2022-05-09 14:40:01 UTC;996.71;8150.32;194219.27;3.18;194074.38;1441.84;78.47;872.98;57.42
P2U-Bardon-LWS02;600;2022-05-09 14:50:01 UTC;363.16;8480.33;199968.25;3.39;199531.34;297.98;23.68;255.07;79.30
P2U-Bardon-LWS02;600;2022-05-09 15:00:01 UTC;8580.02;9910.73;197185.03;17.35;204791.41;471.63;2092.80;1833.58;71.50
P2U-Bardon-LWS02;600;2022-05-09 15:10:02 UTC;348.01;7025.13;203737.44;0.37;202249.94;170.98;44.45;109.37;50.77
P2U-Bardon-LWS02;599;2022-05-09 15:20:01 UTC;380.44;7429.54;200948.32;0.10;201702.55;611.20;58.42;96.88;14.47
P2U-Bardon-LWS02;600;2022-05-09 15:30:01 UTC;164.09;6749.35;200333.87;0.34;200620.40;541.99;77.81;42.92;6.92
P2U-Bardon-LWS02;600;2022-05-09 15:40:01 UTC;1085.24;7634.73;203479.81;1.76;204219.80;1560.61;459.63;771.54;38.19
P2U-Bardon-LWS02;600;2022-05-09 15:50:01 UTC;70.79;6919.45;198219.12;1.59;198088.14;147.25;13.96;161.19;99.98
P2U-Bardon-LWS02;600;2022-05-09 16:00:01 UTC;10201.43;7978.48;201341.43;11.06;207594.48;504.61;1841.51;1944.59;82.89
P2U-Bardon-LWS02;599;2022-05-09 16:10:01 UTC;567.21;8082.69;202596.22;0.27;202425.67;459.15;133.06;134.97;22.79
P2U-Bardon-LWS02;600;2022-05-09 16:20:01 UTC;448.87;8693.32;200830.92;0.28;201153.85;154.95;955.88;8.79;0.79
P2U-Bardon-LWS02;600;2022-05-09 16:30:01 UTC;19.85;7815.02;202036.29;0.19;201942.20;758.07;281.54;10.87;1.05
P2U-Bardon-LWS02;600;2022-05-09 16:40:01 UTC;503.77;8135.59;199428.55;1.52;200198.13;1248.94;70.07;1090.43;82.67
P2U-Bardon-LWS02;600;2022-05-09 16:50:01 UTC;390.72;8081.31;200127.13;2.08;199698.43;231.49;47.11;278.38;99.92
P2U-Bardon-LWS02;600;2022-05-09 17:00:01 UTC;10643.06;7369.79;202773.88;12.26;207611.19;2198.24;235.87;2042.23;83.90
P2U-Bardon-LWS02;600;2022-05-09 17:10:01 UTC;335.75;6945.89;197660.58;0.44;198239.90;561.40;172.85;118.50;16.14
P2U-Bardon-LWS02;600;2022-05-09 17:20:01 UTC;452.32;7466.07;199187.91;0.28;199268.24;367.57;104.84;37.64;7.97
P2U-Bardon-LWS02;600;2022-05-09 17:30:01 UTC;294.43;7192.95;197557.40;0.25;198203.99;175.30;455.94;2.62;0.41
P2U-Bardon-LWS02;600;2022-05-09 17:40:01 UTC;509.06;6531.53;192707.95;0.38;197138.31;1008.18;908.98;741.11;38.66
P2U-Bardon-LWS02;600;2022-05-09 17:50:02 UTC;101.96;6607.70;196607.34;0.32;199580.53;20.24;0.00;19.99;98.76
P2U-Bardon-LWS02;600;2022-05-09 18:00:02 UTC;10427.92;6607.89;195152.92;12.27;203921.65;347.41;2526.38;2354.49;81.93
P2U-Bardon-LWS02;599;2022-05-09 18:10:01 UTC;464.21;7492.26;198078.15;0.42;197745.52;0.00;0.00;0.00;0.00
P2U-Bardon-LWS02;600;2022-05-09 18:20:01 UTC;155.77;8505.66;198939.50;0.13;199762.70;390.04;651.95;29.65;2.85
P2U-Bardon-LWS02;600;2022-05-09 18:30:01 UTC;306.63;7237.56;199782.23;0.23;199144.63;61.13;976.65;6.49;0.63
P2U-Bardon-LWS02;600;2022-05-09 18:40:01 UTC;528.45;7497.60;198685.57;0.69;199520.92;1575.08;109.35;911.83;54.13
P2U-Bardon-LWS02;600;2022-05-09 18:50:01 UTC;312.70;7515.34;199822.52;0.71;199186.48;189.89;27.11;208.89;96.27
P2U-Bardon-LWS02;600;2022-05-09 19:00:01 UTC;10186.42;5671.87;202209.39;13.13;206999.84;1042.54;1400.95;1921.54;78.64
P2U-Bardon-LWS02;600;2022-05-09 19:10:01 UTC;432.90;7709.06;197236.24;0.23;196931.27;313.42;267.89;147.23;25.33
P2U-Bardon-LWS02;600;2022-05-09 19:20:01 UTC;314.69;7930.85;196001.25;0.25;196300.76;214.61;851.96;5.44;0.51
P2U-Bardon-LWS02;600;2022-05-09 19:30:01 UTC;166.82;8616.89;201040.61;0.37;201338.48;124.95;806.35;3.59;0.38
P2U-Bardon-LWS02;600;2022-05-09 19:40:01 UTC;395.05;7586.58;196451.89;1.48;196324.69;1258.35;182.24;980.77;68.08
P2U-Bardon-LWS02;600;2022-05-09 19:50:01 UTC;168.85;7665.58;198216.08;1.21;198233.60;168.95;25.80;193.06;99.13
P2U-Bardon-LWS02;600;2022-05-09 20:00:01 UTC;10450.49;7091.13;197929.83;56.74;202691.52;1329.42;994.87;1981.01;85.23
P2U-Bardon-LWS02;600;2022-05-09 20:10:01 UTC;182.76;6382.47;198353.64;0.16;198295.85;326.72;53.15;180.02;47.39
P2U-Bardon-LWS02;600;2022-05-09 20:20:01 UTC;865.12;8627.77;194750.77;0.28;196016.54;476.50;789.27;89.90;7.10
P2U-Bardon-LWS02;600;2022-05-09 20:30:01 UTC;417.87;7687.18;198158.78;0.16;197934.78;115.71;564.56;38.88;5.71
P2U-Bardon-LWS02;600;2022-05-09 20:40:01 UTC;889.85;7831.41;197068.20;1.21;199130.44;1570.98;292.52;1068.83;57.36
P2U-Bardon-LWS02;600;2022-05-09 20:50:01 UTC;23.09;6801.09;194280.32;0.76;194226.62;134.56;19.50;154.06;99.99
P2U-Bardon-LWS02;600;2022-05-09 21:00:02 UTC;10501.09;6754.76;197317.86;56.71;202593.40;1307.67;1025.63;1987.91;85.20
P2U-Bardon-LWS02;599;2022-05-09 21:10:01 UTC;450.92;6647.84;197830.18;0.19;197750.10;374.07;133.03;161.54;31.86
P2U-Bardon-LWS02;600;2022-05-09 21:20:01 UTC;295.87;6884.47;196693.47;0.15;196312.36;229.10;733.19;24.92;2.59
P2U-Bardon-LWS02;600;2022-05-09 21:30:01 UTC;721.92;7102.70;195604.97;0.17;195600.46;250.19;605.14;8.84;1.03
P2U-Bardon-LWS02;600;2022-05-09 21:40:01 UTC;471.16;7257.05;193015.08;0.57;194832.26;1248.27;521.86;963.19;54.41
P2U-Bardon-LWS02;600;2022-05-09 21:50:01 UTC;2.71;5426.26;189379.74;0.11;191752.18;19.51;1.37;20.87;99.97
P2U-Bardon-LWS02;600;2022-05-09 22:00:01 UTC;10759.16;5520.47;195130.50;60.33;202838.39;570.68;1699.15;2152.08;94.81
P2U-Bardon-LWS02;600;2022-05-09 22:10:01 UTC;196.10;5612.20;189652.41;0.28;191783.83;61.04;32.89;44.77;47.67
P2U-Bardon-LWS02;600;2022-05-09 22:20:01 UTC;153.43;6611.64;192801.14;0.12;193776.92;363.54;124.61;68.23;13.98
P2U-Bardon-LWS02;600;2022-05-09 22:30:01 UTC;1242.81;6556.85;194208.77;0.30;194747.62;759.55;1630.68;64.24;2.69
P2U-Bardon-LWS02;600;2022-05-09 22:40:01 UTC;694.29;4702.12;192073.63;0.45;193554.12;1245.62;219.57;968.73;66.12
P2U-Bardon-LWS02;600;2022-05-09 22:50:01 UTC;12.31;6213.41;192631.39;0.23;193694.73;123.85;22.58;146.11;99.78
P2U-Bardon-LWS02;601;2022-05-09 23:10:02 UTC;190.92;3922.51;196981.57;0.53;196876.75;268.35;2.48;224.23;82.79
P2U-Bardon-LWS02;599;2022-05-09 23:20:01 UTC;38.85;5367.91;194294.15;0.12;194494.10;225.66;0.00;207.22;91.83
P2U-Bardon-LWS02;600;2022-05-09 23:30:01 UTC;58733.79;9230.91;187044.02;4.28;203445.29;16129.23;369.06;13660.27;82.80
P2U-Bardon-LWS02;600;2022-05-09 23:40:01 UTC;8167.24;6316.58;192501.75;1.62;196916.95;3306.37;124.65;3430.63;99.99
P2U-Bardon-LWS02;600;2022-05-09 23:50:01 UTC;45.56;5585.05;193158.80;1.54;193845.16;175.99;0.00;175.96;99.98
P2U-Bardon-LWS02;600;2022-05-10 00:00:01 UTC;10730.61;6830.49;194823.25;64.70;202141.18;534.29;2080.48;2321.26;88.78
P2U-Bardon-LWS02;600;2022-05-10 00:10:01 UTC;174.36;6340.70;192607.34;0.23;193605.03;345.59;31.76;160.45;42.52
P2U-Bardon-LWS02;600;2022-05-10 00:20:01 UTC;103.25;6436.14;193339.99;0.22;193949.36;236.30;90.66;114.27;34.95
P2U-Bardon-LWS02;600;2022-05-10 00:30:01 UTC;26.99;6288.13;194463.00;0.14;195238.46;18.66;565.47;7.52;1.29
P2U-Bardon-LWS02;600;2022-05-10 00:40:01 UTC;957.06;6689.05;194499.89;0.41;197089.85;2321.64;257.30;572.18;22.19
P2U-Bardon-LWS02;600;2022-05-10 00:50:01 UTC;93.44;6192.80;193910.07;0.11;195217.32;137.91;35.03;143.96;83.24
P2U-Bardon-LWS02;600;2022-05-10 01:00:01 UTC;8735.11;6101.82;194619.29;53.06;201504.11;408.22;1530.92;1669.73;86.11
P2U-Bardon-LWS02;601;2022-05-10 01:10:02 UTC;168.18;6791.12;191872.72;0.14;193180.49;203.55;215.14;61.68;14.73
P2U-Bardon-LWS02;599;2022-05-10 01:20:01 UTC;27.66;7254.49;193521.21;0.25;195257.86;267.42;71.39;173.77;51.29
P2U-Bardon-LWS02;601;2022-05-10 01:30:01 UTC;17.99;6400.31;193444.98;0.18;193877.38;122.68;194.33;46.95;14.81
P2U-Bardon-LWS02;600;2022-05-10 01:40:01 UTC;846.43;6540.18;192940.47;1.48;195189.99;1974.56;877.24;626.42;21.97
P2U-Bardon-LWS02;600;2022-05-10 01:50:01 UTC;167.26;6927.94;193337.39;2.18;194379.87;190.05;21.03;210.15;99.56
P2U-Bardon-LWS02;600;2022-05-10 02:00:01 UTC;5739.58;5912.71;192796.89;69.98;200343.12;896.27;685.69;948.52;59.96
P2U-Bardon-LWS02;600;2022-05-10 02:10:01 UTC;157.96;5540.47;188449.82;0.06;191367.15;28.71;207.56;2.89;1.22
P2U-Bardon-LWS02;600;2022-05-10 02:20:02 UTC;2.67;5759.09;192732.93;0.02;196034.44;0.00;0.00;0.00;0.00
P2U-Bardon-LWS02;599;2022-05-10 02:30:01 UTC;735.72;5871.68;191141.34;0.29;193756.72;337.85;89.14;76.12;17.83
P2U-Bardon-LWS02;600;2022-05-10 02:40:01 UTC;411.64;5918.44;191984.79;1.33;194382.66;2211.11;320.34;651.99;25.76
P2U-Bardon-LWS02;600;2022-05-10 02:50:01 UTC;335.47;6382.31;192642.97;4.20;193859.65;241.84;38.27;245.12;87.51
P2U-Bardon-LWS02;600;2022-05-10 03:00:01 UTC;2439.93;6640.38;194146.24;49.77;200802.24;525.97;862.76;462.15;33.28
P2U-Bardon-LWS02;600;2022-05-10 03:10:01 UTC;30.35;6817.96;192544.69;0.24;194958.62;26.60;537.19;16.98;3.01
P2U-Bardon-LWS02;600;2022-05-10 03:20:01 UTC;21.37;6527.66;192179.45;0.18;193494.32;176.04;15.01;10.03;5.25
P2U-Bardon-LWS02;600;2022-05-10 03:30:01 UTC;16.58;6613.51;193014.24;0.06;193727.28;203.41;40.74;15.01;6.15
P2U-Bardon-LWS02;600;2022-05-10 03:40:01 UTC;424.65;6597.95;192625.03;0.30;195304.88;1414.31;297.82;575.20;33.60
P2U-Bardon-LWS02;600;2022-05-10 03:50:01 UTC;20.31;5858.25;194256.92;0.43;196092.94;129.63;8.86;138.23;99.81
P2U-Bardon-LWS02;600;2022-05-10 04:00:01 UTC;4232.11;5977.63;189541.22;38.45;196763.69;105.51;1665.84;899.47;50.78
P2U-Bardon-LWS02;600;2022-05-10 04:10:01 UTC;13.51;6606.28;195187.01;0.17;195996.05;17.50;8.39;15.45;59.71
P2U-Bardon-LWS02;600;2022-05-10 04:20:01 UTC;11.87;6328.47;194635.04;0.15;195675.55;295.54;60.20;22.27;6.26
P2U-Bardon-LWS02;601;2022-05-10 04:30:01 UTC;123.78;6219.97;194786.52;0.16;195341.05;73.15;229.54;29.74;9.82
P2U-Bardon-LWS02;600;2022-05-10 04:40:01 UTC;335.08;6934.94;193480.45;0.37;195823.24;690.28;997.56;427.05;25.30
P2U-Bardon-LWS02;600;2022-05-10 04:50:02 UTC;80.24;6361.48;192128.80;0.36;193608.45;235.63;50.95;108.05;37.70
P2U-Bardon-LWS02;600;2022-05-10 05:00:01 UTC;4805.69;6323.80;194684.35;302.33;201192.71;298.20;1553.82;964.88;52.10
P2U-Bardon-LWS02;599;2022-05-10 05:10:01 UTC;163.76;6864.99;194475.19;0.11;194384.92;124.37;0.00;0.44;0.35
P2U-Bardon-LWS02;600;2022-05-10 05:20:01 UTC;11.68;6194.22;194629.81;0.14;193979.97;200.65;44.97;90.00;36.64
P2U-Bardon-LWS02;601;2022-05-10 05:30:01 UTC;16.23;6178.85;194345.83;0.14;193969.25;345.45;0.72;53.65;15.50
P2U-Bardon-LWS02;600;2022-05-10 05:40:01 UTC;1152.12;5984.74;194432.09;0.33;196659.80;1563.56;388.43;508.79;26.07
P2U-Bardon-LWS02;600;2022-05-10 05:50:01 UTC;8.14;5515.45;193313.39;0.25;195820.52;42.12;6.21;48.14;99.60
P2U-Bardon-LWS02;600;2022-05-10 06:00:01 UTC;4519.51;5559.40;190953.11;393.70;199290.96;9.60;1724.01;951.19;54.87
P2U-Bardon-LWS02;599;2022-05-10 06:10:01 UTC;163.76;5043.67;189076.12;0.15;191707.46;0.00;0.00;0.00;0.00
P2U-Bardon-LWS02;600;2022-05-10 06:20:01 UTC;20.93;5844.23;192751.62;0.23;193533.95;46.47;20.10;8.39;12.61
P2U-Bardon-LWS02;601;2022-05-10 06:30:01 UTC;1154.29;5817.81;189679.41;0.30;190429.29;516.47;221.92;120.02;16.25
P2U-Bardon-LWS02;600;2022-05-10 06:40:01 UTC;2116.05;6547.85;190432.57;1.02;190610.06;2238.33;344.22;1044.74;40.45
P2U-Bardon-LWS02;600;2022-05-10 06:50:01 UTC;607.04;12876.74;185686.73;2.06;187814.97;402.01;55.00;425.39;93.08
P2U-Bardon-LWS02;600;2022-05-10 07:00:01 UTC;8682.86;7318.06;185234.21;448.23;192106.43;265.16;1668.04;1698.96;87.88
P2U-Bardon-LWS02;600;2022-05-10 07:10:01 UTC;286.37;6789.60;193746.49;0.23;191833.28;240.15;88.46;143.41;43.64
P2U-Bardon-LWS02;600;2022-05-10 07:20:01 UTC;137.51;6415.78;192840.95;0.11;190797.05;202.46;40.27;175.71;72.39
P2U-Bardon-LWS02;600;2022-05-10 07:30:01 UTC;148.49;7720.76;189310.82;0.15;188628.05;218.48;44.32;191.65;72.93
P2U-Bardon-LWS02;600;2022-05-10 07:40:01 UTC;1621.74;10865.26;191562.33;0.87;193519.38;1996.55;1176.22;818.13;25.79
P2U-Bardon-LWS02;600;2022-05-10 07:50:01 UTC;303.64;7500.41;193153.27;1.18;192797.74;206.65;79.34;285.04;99.67
P2U-Bardon-LWS02;600;2022-05-10 08:00:01 UTC;8296.09;6911.32;191235.52;370.31;195955.98;1765.84;173.37;1519.38;78.35
P2U-Bardon-LWS02;600;2022-05-10 08:10:02 UTC;519.82;11565.84;194830.42;0.40;195927.82;857.19;112.13;190.68;19.67
P2U-Bardon-LWS02;599;2022-05-10 08:20:01 UTC;21.59;6716.02;193463.31;0.19;191923.91;318.89;118.74;71.98;16.45
P2U-Bardon-LWS02;601;2022-05-10 08:30:01 UTC;18.94;7129.81;190515.86;0.14;189400.39;322.04;53.73;30.42;8.09
P2U-Bardon-LWS02;600;2022-05-10 08:40:01 UTC;581.59;7320.27;192958.75;0.59;193280.19;1860.72;190.13;897.16;43.75
P2U-Bardon-LWS02;600;2022-05-10 08:50:01 UTC;20.76;7048.36;193421.72;0.51;192596.17;96.76;17.30;113.81;99.78
P2U-Bardon-LWS02;600;2022-05-10 09:00:01 UTC;9913.45;6110.68;192096.81;511.44;197041.39;1081.72;1114.99;1923.02;87.54
P2U-Bardon-LWS02;600;2022-05-10 09:10:01 UTC;662.80;6748.28;190823.32;51.23;190643.48;384.31;66.17;238.67;52.98
P2U-Bardon-LWS02;600;2022-05-10 09:20:02 UTC;13.18;7391.90;189943.95;0.14;190306.79;87.44;132.45;44.52;20.25
P2U-Bardon-LWS02;600;2022-05-10 09:30:01 UTC;11.20;6807.32;191154.38;0.11;190870.35;127.36;122.67;2.23;0.89
P2U-Bardon-LWS02;600;2022-05-10 09:40:01 UTC;841.95;7747.02;196171.32;1.53;194925.87;2679.38;283.19;682.77;23.05
P2U-Bardon-LWS02;600;2022-05-10 09:50:01 UTC;215.07;8146.36;198693.88;1.54;197919.24;284.20;16.20;299.95;99.85
P2U-Bardon-LWS02;600;2022-05-10 10:00:01 UTC;8707.26;9527.06;203036.51;557.68;207877.87;239.35;1871.11;1680.63;79.63
P2U-Bardon-LWS02;600;2022-05-10 10:10:01 UTC;375.77;6625.72;194913.57;0.13;196158.86;0.00;0.00;0.00;0.00
P2U-Bardon-LWS02;600;2022-05-10 10:20:01 UTC;17.79;6434.30;191277.04;0.06;193095.07;0.00;0.00;0.00;0.00
P2U-Bardon-LWS02;600;2022-05-10 10:30:01 UTC;97.74;5974.97;182531.96;0.16;183639.54;325.08;0.80;71.19;21.85
P2U-Bardon-LWS02;600;2022-05-10 10:40:01 UTC;714.98;7015.59;186905.51;0.83;187025.61;2507.50;443.02;560.36;18.99
P2U-Bardon-LWS02;600;2022-05-10 10:50:01 UTC;2092.52;10686.80;187597.99;1.13;190433.32;746.28;47.13;791.23;99.73
P2U-Bardon-LWS02;600;2022-05-10 11:00:01 UTC;9212.96;9829.28;194469.57;807.20;201913.36;849.47;1333.72;1684.44;77.15
P2U-Bardon-LWS02;600;2022-05-10 11:10:01 UTC;573.71;6222.92;190889.15;31.31;193280.83;476.08;17.49;310.56;62.92
P2U-Bardon-LWS02;600;2022-05-10 11:20:01 UTC;299.03;7649.37;192610.98;0.18;191887.22;469.57;390.03;42.50;4.94
P2U-Bardon-LWS02;600;2022-05-10 11:30:01 UTC;300.19;7899.01;198315.92;0.15;196973.15;280.91;471.95;36.44;4.84
P2U-Bardon-LWS02;600;2022-05-10 11:40:01 UTC;3740.62;11178.30;191865.98;2.11;192055.86;3096.50;509.12;2461.32;68.26
P2U-Bardon-LWS02;600;2022-05-10 11:50:01 UTC;795.02;7811.38;193033.96;4.21;191373.83;267.56;9.35;275.96;99.66
P2U-Bardon-LWS02;600;2022-05-10 12:00:01 UTC;10491.15;8563.84;195358.65;884.33;200175.93;2203.76;253.33;2054.01;83.60
P2U-Bardon-LWS02;600;2022-05-10 12:10:01 UTC;280.59;6909.65;193136.88;15.89;191756.43;542.66;194.15;175.46;23.81
P2U-Bardon-LWS02;600;2022-05-10 12:20:02 UTC;278.93;7442.62;193607.68;0.21;192304.18;364.97;310.13;82.71;12.25
P2U-Bardon-LWS02;600;2022-05-10 12:30:01 UTC;310.69;6967.27;194524.71;0.26;193996.40;254.80;189.70;54.55;12.27
P2U-Bardon-LWS02;600;2022-05-10 12:40:02 UTC;733.27;7816.47;194272.45;1.15;193365.07;2078.66;354.94;1013.10;41.63
P2U-Bardon-LWS02;599;2022-05-10 12:50:01 UTC;392.52;8317.11;198553.79;1.13;195701.74;245.41;19.58;262.16;98.93
P2U-Bardon-LWS02;600;2022-05-10 13:00:01 UTC;9913.55;8041.41;202370.02;866.79;204902.13;1383.82;657.41;1973.10;96.66
P2U-Bardon-LWS02;600;2022-05-10 13:10:01 UTC;700.56;7710.57;194744.59;116.73;192712.47;418.82;106.29;200.15;38.12
P2U-Bardon-LWS02;600;2022-05-10 13:20:01 UTC;168.43;7651.60;198391.12;0.21;196820.73;228.85;392.14;54.86;8.84
P2U-Bardon-LWS02;600;2022-05-10 13:30:01 UTC;302.23;8617.49;193971.96;0.28;194017.15;147.42;608.10;9.82;1.30
P2U-Bardon-LWS02;600;2022-05-10 13:40:01 UTC;474.47;6838.25;195240.46;0.73;196301.00;2146.65;268.67;957.88;39.66
P2U-Bardon-LWS02;600;2022-05-10 13:50:01 UTC;46.49;6026.35;199942.55;0.69;200394.32;0.00;0.00;0.00;0.00
P2U-Bardon-LWS02;601;2022-05-10 14:00:02 UTC;11201.80;12499.33;87360.95;5.40;87123.15;4225.96;5.94;4220.28;99.73
P2U-Bardon-LWS02;599;2022-05-10 14:10:01 UTC;453.18;6696.81;199589.80;0.26;198863.31;205.38;7.39;212.06;99.67
P2U-Bardon-LWS02;600;2022-05-10 14:20:01 UTC;77.05;6705.20;199379.66;0.14;198272.31;174.89;3.43;178.30;99.99
P2U-Bardon-LWS02;600;2022-05-10 14:30:01 UTC;306.71;7205.32;202362.06;0.31;201237.55;264.26;22.01;141.08;49.28
P2U-Bardon-LWS02;600;2022-05-10 14:40:01 UTC;3178.51;9507.76;199191.49;4.64;201554.34;1661.40;179.66;1198.79;65.11
P2U-Bardon-LWS02;600;2022-05-10 14:50:01 UTC;280.03;7802.37;198587.80;2.80;199196.04;390.50;11.96;393.87;97.87
P2U-Bardon-LWS02;600;2022-05-10 15:00:01 UTC;1012.50;7652.13;199331.95;4.62;200045.30;277.16;0.00;276.47;99.75
P2U-Bardon-LWS02;600;2022-05-10 15:10:01 UTC;7026.20;6986.70;203910.23;16.39;204252.44;2961.11;316.85;1002.50;30.58
P2U-Bardon-LWS02;600;2022-05-10 15:20:01 UTC;16.55;6417.65;201022.83;0.16;199581.34;207.61;0.86;73.03;35.03
P2U-Bardon-LWS02;600;2022-05-10 15:30:01 UTC;162.67;7198.97;201230.21;0.09;199854.26;269.98;48.44;178.13;55.94
P2U-Bardon-LWS02;600;2022-05-10 15:40:01 UTC;763.60;8284.59;201588.82;0.65;201169.85;1059.33;171.17;862.44;70.09
P2U-Bardon-LWS02;600;2022-05-10 15:50:01 UTC;398.87;7261.87;200407.92;1.07;197332.04;147.74;61.76;144.78;69.11
P2U-Bardon-LWS02;600;2022-05-10 16:00:01 UTC;13190.40;8485.86;204033.72;17.85;207530.73;2891.42;247.23;2526.19;80.49
P2U-Bardon-LWS02;600;2022-05-10 16:10:01 UTC;790.99;8052.52;199517.31;0.44;199186.47;1138.62;593.03;55.99;3.23
P2U-Bardon-LWS02;600;2022-05-10 16:20:01 UTC;457.42;8158.51;200114.07;0.27;198515.71;703.30;148.42;24.53;2.88
P2U-Bardon-LWS02;600;2022-05-10 16:30:01 UTC;160.12;8174.10;204163.83;0.33;202175.97;728.68;14.40;90.72;12.21
P2U-Bardon-LWS02;600;2022-05-10 16:40:01 UTC;327.86;8657.58;199427.99;0.36;199331.75;1326.51;30.43;1354.63;99.83
P2U-Bardon-LWS02;600;2022-05-10 16:50:01 UTC;20.63;7099.68;199751.99;0.30;196951.33;13.47;1.32;14.78;99.97
P2U-Bardon-LWS02;600;2022-05-10 17:00:01 UTC;13449.25;7998.34;204094.20;17.37;207094.84;3024.19;294.69;2340.80;70.53
P2U-Bardon-LWS02;600;2022-05-10 17:10:01 UTC;496.36;9502.81;198703.84;0.69;199169.42;1109.07;111.92;51.39;4.21
P2U-Bardon-LWS02;600;2022-05-10 17:20:01 UTC;321.89;8207.45;199470.57;0.29;197407.42;575.87;546.30;20.65;1.84
P2U-Bardon-LWS02;600;2022-05-10 17:30:01 UTC;151.31;8376.92;199145.89;0.19;198296.10;235.70;52.47;191.40;66.42
P2U-Bardon-LWS02;600;2022-05-10 17:40:01 UTC;155.55;6845.19;196458.53;0.18;198177.00;1166.12;33.67;1031.35;85.96
P2U-Bardon-LWS02;600;2022-05-10 17:50:01 UTC;11.57;6461.48;195369.96;0.11;195828.54;11.38;0.69;12.07;99.99
P2U-Bardon-LWS02;600;2022-05-10 18:00:01 UTC;13398.35;6939.19;197337.51;17.31;203427.46;3631.06;110.65;2565.01;68.55
P2U-Bardon-LWS02;600;2022-05-10 18:10:01 UTC;653.92;7939.72;201497.72;0.36;199514.21;658.70;803.45;55.18;3.77
P2U-Bardon-LWS02;600;2022-05-10 18:20:01 UTC;450.94;7676.56;199014.54;0.14;197236.27;460.25;352.82;102.20;12.57
P2U-Bardon-LWS02;600;2022-05-10 18:30:01 UTC;95.17;7414.68;201235.58;0.12;199220.66;170.78;4.53;170.19;97.08
P2U-Bardon-LWS02;600;2022-05-10 18:40:01 UTC;273.87;8317.92;199970.64;0.17;198161.60;1197.67;62.08;1086.29;86.23
P2U-Bardon-LWS02;600;2022-05-10 18:50:01 UTC;72.06;7934.41;199355.53;0.17;196974.04;174.92;9.56;183.40;99.41
P2U-Bardon-LWS02;600;2022-05-10 19:00:01 UTC;13401.64;7319.99;202641.47;18.08;206775.58;3222.47;116.51;2445.03;73.23
P2U-Bardon-LWS02;600;2022-05-10 19:10:01 UTC;701.57;7831.65;199563.28;0.26;197877.40;1268.78;57.88;11.57;0.87
P2U-Bardon-LWS02;600;2022-05-10 19:20:01 UTC;201.88;8769.80;196459.90;0.35;196807.38;507.25;301.98;77.85;9.62
P2U-Bardon-LWS02;600;2022-05-10 19:30:01 UTC;13.30;7012.28;199059.45;0.11;197220.78;403.57;0.00;78.44;19.44
P2U-Bardon-LWS02;601;2022-05-10 19:40:02 UTC;1159.35;7507.49;195875.66;0.09;197004.52;1470.51;32.03;1303.49;86.75
P2U-Bardon-LWS02;599;2022-05-10 19:50:01 UTC;224.23;7143.79;198842.33;0.16;198636.38;184.88;12.39;196.36;99.54
P2U-Bardon-LWS02;600;2022-05-10 20:00:01 UTC;13248.19;6790.65;198827.97;19.22;204570.58;3772.86;106.55;2262.13;58.31
P2U-Bardon-LWS02;600;2022-05-10 20:10:01 UTC;965.60;7511.54;196051.50;0.43;195603.56;1116.48;344.33;103.15;7.06
